0.163239,0.145645,0.127075,0.141739,0.125122,0.155426,0.108505,0.007812,0.120239,0.011734,0.006836,0.003906,0.005859,0.110458,0.054733,0.008804,0.013687,0.151520,0.172043,0.042038,0.158356,0.144669,0.028351,0.114365,0.135880,0.166168,0.150528,0.026398,0.130005,0.173019,0.182800,0.072342,0.113388,0.169113,0.145645,0.124146,0.139786,0.156403,0.106552,0.045944,0.037140,0.185730,0.140762,0.072342,0.144669,0.166168,0.165192,0.102631,0.104599,0.136856,0.096771,0.125122,0.123169,0.155426,0.125122,0.007812,0.019547,0.178879,0.021500,0.134888,0.039093,0.011734,0.009781,0.011734,0.128052,0.044968,0.127075,0.125122,0.015640,0.048874,0.165192,0.060608,0.187683,0.173019,0.015640,0.030304,0.082108,0.012711,0.023453,0.100677,0.094818,0.014664,0.007812,0.011734,0.009781,0.022476,0.047897,0.042038,0.005859,0.225800,0.013687,0.129028,0.488754,0.002930,0.129028,0.025421,0.001953,0.062561,0.053757,0.063538
0.241440,0.218964,0.213089,0.217987,0.176926,0.243393,0.161285,0.005859,0.177902,0.013687,0.009781,0.006836,0.009781,0.160309,0.091888,0.006836,0.021500,0.232651,0.265884,0.067444,0.212112,0.224823,0.055725,0.173996,0.197449,0.236557,0.212112,0.046921,0.178879,0.247314,0.252197,0.107529,0.187683,0.242416,0.220917,0.176926,0.202347,0.223846,0.135880,0.073318,0.062561,0.272720,0.197449,0.127075,0.202347,0.232651,0.235580,0.165192,0.173996,0.224823,0.151520,0.181808,0.184753,0.242416,0.175949,0.015640,0.023453,0.238510,0.025421,0.204300,0.045944,0.011734,0.014664,0.009781,0.193542,0.069397,0.198441,0.168137,0.024445,0.054733,0.252197,0.078201,0.281525,0.241440,0.014664,0.036163,0.116318,0.015640,0.041061,0.126099,0.135880,0.019547,0.012711,0.019547,0.015640,0.029327,0.066467,0.063538,0.013687,0.340164,0.021500,0.185730,0.703796,0.005859,0.188660,0.044968,0.004883,0.086990,0.069397,0.086990
0.175949,0.164215,0.152496,0.160309,0.129028,0.178879,0.116318,0.007812,0.146622,0.006836,0.007812,0.005859,0.007812,0.114365,0.063538,0.007812,0.014664,0.155426,0.198441,0.055725,0.160309,0.170090,0.031281,0.133911,0.149551,0.183777,0.168137,0.023453,0.130981,0.177902,0.189636,0.062561,0.132935,0.173019,0.153473,0.117294,0.140762,0.162262,0.104599,0.045944,0.040085,0.194519,0.141739,0.087982,0.146622,0.167160,0.175949,0.107529,0.113388,0.160309,0.122192,0.143692,0.127075,0.176926,0.122192,0.008804,0.021500,0.179855,0.027374,0.156403,0.042038,0.011734,0.012711,0.006836,0.140762,0.049850,0.134888,0.122192,0.014664,0.041061,0.184753,0.055725,0.208206,0.171066,0.015640,0.031281,0.090912,0.011734,0.027374,0.099701,0.100677,0.012711,0.002930,0.008804,0.006836,0.024445,0.048874,0.044968,0.008804,0.235580,0.014664,0.137833,0.526871,0.001953,0.128052,0.026398,0.002930,0.068420,0.039093,0.061584
0.119263,0.112411,0.112411,0.109482,0.091888,0.122192,0.079178,0.000977,0.092865,0.008804,0.006836,0.006836,0.008804,0.085037,0.042038,0.004883,0.011734,0.108505,0.125122,0.030304,0.115341,0.122192,0.025421,0.093842,0.100677,0.126099,0.102631,0.017593,0.081131,0.118271,0.120239,0.041061,0.093842,0.110458,0.096771,0.086990,0.105576,0.111435,0.081131,0.041061,0.025421,0.127075,0.099701,0.053757,0.108505,0.105576,0.103622,0.079178,0.080154,0.114365,0.075272,0.091888,0.099701,0.116318,0.083084,0.004883,0.019547,0.121216,0.021500,0.115341,0.026398,0.010757,0.004883,0.001953,0.087982,0.032257,0.096771,0.088959,0.016617,0.027374,0.134888,0.034210,0.155426,0.117294,0.014664,0.019547,0.062561,0.010757,0.023453,0.063538,0.066467,0.014664,0.005859,0.014664,0.008804,0.014664,0.042038,0.031281,0.004883,0.186707,0.013687,0.092865,0.358749,0.004883,0.088959,0.019547,0.000977,0.038116,0.033234,0.038116
0.095795,0.080154,0.089935,0.083084,0.069397,0.086014,0.061584,0.004883,0.078201,0.011734,0.001953,0.002930,0.000000,0.061584,0.028351,0.004883,0.009781,0.079178,0.102631,0.027374,0.085037,0.081131,0.015640,0.065491,0.085037,0.087982,0.085037,0.009781,0.066467,0.093842,0.095795,0.030304,0.068420,0.092865,0.084061,0.060608,0.067444,0.082108,0.051804,0.027374,0.015640,0.108505,0.077225,0.047897,0.068420,0.082108,0.095795,0.049850,0.058655,0.078201,0.056702,0.062561,0.066467,0.093842,0.070374,0.007812,0.012711,0.093842,0.012711,0.083084,0.024445,0.006836,0.008804,0.002930,0.073318,0.025421,0.072342,0.062561,0.008804,0.021500,0.090912,0.036163,0.115341,0.082108,0.006836,0.016617,0.046921,0.006836,0.022476,0.054733,0.058655,0.007812,0.005859,0.009781,0.008804,0.013687,0.030304,0.024445,0.002930,0.121216,0.013687,0.068420,0.281525,0.000000,0.076248,0.015640,0.000977,0.037140,0.024445,0.031281
0.063538,0.062561,0.063538,0.061584,0.053757,0.080154,0.050827,0.003906,0.058655,0.007812,0.002930,0.002930,0.003906,0.053757,0.031281,0.006836,0.006836,0.065491,0.095795,0.028351,0.075272,0.073318,0.015640,0.057678,0.072342,0.089935,0.087982,0.012711,0.088959,0.097748,0.107529,0.029327,0.059631,0.097748,0.091888,0.057678,0.068420,0.074295,0.047897,0.023453,0.029327,0.116318,0.063538,0.046921,0.075272,0.092865,0.107529,0.050827,0.055725,0.075272,0.056702,0.063538,0.071350,0.086014,0.048874,0.005859,0.007812,0.088959,0.017593,0.065491,0.022476,0.007812,0.003906,0.003906,0.072342,0.029327,0.070374,0.050827,0.000977,0.022476,0.077225,0.039093,0.085037,0.077225,0.010757,0.020523,0.043991,0.000977,0.020523,0.053757,0.059631,0.011734,0.000977,0.000977,0.004883,0.010757,0.025421,0.022476,0.002930,0.105576,0.010757,0.060608,0.204300,0.000977,0.075272,0.014664,0.001953,0.037140,0.031281,0.024445
0.075272,0.077225,0.081131,0.071350,0.068420,0.083084,0.053757,0.004883,0.069397,0.008804,0.006836,0.002930,0.006836,0.059631,0.029327,0.001953,0.005859,0.082108,0.113388,0.035187,0.087982,0.087982,0.023453,0.068420,0.081131,0.100677,0.105576,0.016617,0.089935,0.114365,0.127075,0.033234,0.080154,0.111435,0.092865,0.068420,0.082108,0.087982,0.056702,0.026398,0.032257,0.120239,0.070374,0.056702,0.081131,0.103622,0.117294,0.060608,0.068420,0.088959,0.063538,0.072342,0.076248,0.089935,0.057678,0.007812,0.013687,0.093842,0.018570,0.082108,0.015640,0.008804,0.008804,0.004883,0.088959,0.032257,0.082108,0.061584,0.004883,0.020523,0.086990,0.038116,0.096771,0.086014,0.014664,0.024445,0.050827,0.008804,0.021500,0.058655,0.062561,0.013687,0.001953,0.006836,0.009781,0.017593,0.023453,0.026398,0.005859,0.125122,0.009781,0.062561,0.248291,0.003906,0.077225,0.018570,0.001953,0.038116,0.029327,0.028351
0.079178,0.067444,0.075272,0.075272,0.067444,0.080154,0.059631,0.003906,0.068420,0.003906,0.006836,0.001953,0.003906,0.049850,0.033234,0.004883,0.006836,0.074295,0.108505,0.032257,0.084061,0.091888,0.015640,0.070374,0.084061,0.103622,0.105576,0.015640,0.094818,0.107529,0.122192,0.027374,0.075272,0.113388,0.098724,0.072342,0.081131,0.091888,0.058655,0.027374,0.029327,0.121216,0.077225,0.056702,0.088959,0.110458,0.119263,0.065491,0.064514,0.094818,0.064514,0.076248,0.069397,0.095795,0.057678,0.008804,0.016617,0.092865,0.020523,0.073318,0.023453,0.005859,0.006836,0.007812,0.094818,0.040085,0.076248,0.057678,0.003906,0.021500,0.088959,0.043991,0.102631,0.086014,0.013687,0.028351,0.050827,0.011734,0.022476,0.063538,0.067444,0.007812,0.006836,0.006836,0.004883,0.008804,0.022476,0.024445,0.006836,0.125122,0.010757,0.069397,0.227753,0.004883,0.080154,0.018570,0.001953,0.045944,0.019547,0.026398
0.069397,0.060608,0.059631,0.055725,0.052780,0.063538,0.050827,0.006836,0.062561,0.006836,0.006836,0.004883,0.005859,0.049850,0.027374,0.005859,0.006836,0.054733,0.090912,0.022476,0.077225,0.075272,0.016617,0.063538,0.067444,0.088959,0.099701,0.013687,0.076248,0.109482,0.098724,0.024445,0.060608,0.092865,0.086014,0.059631,0.065491,0.081131,0.051804,0.023453,0.029327,0.100677,0.067444,0.053757,0.070374,0.094818,0.098724,0.057678,0.060608,0.072342,0.061584,0.055725,0.064514,0.087982,0.050827,0.009781,0.012711,0.073318,0.018570,0.064514,0.020523,0.004883,0.005859,0.002930,0.078201,0.035187,0.070374,0.045944,0.009781,0.015640,0.073318,0.036163,0.085037,0.066467,0.008804,0.024445,0.046921,0.010757,0.020523,0.053757,0.055725,0.010757,0.003906,0.011734,0.002930,0.014664,0.021500,0.019547,0.005859,0.104599,0.012711,0.049850,0.201370,0.007812,0.060608,0.013687,0.001953,0.032257,0.020523,0.021500
0.064514,0.049850,0.061584,0.062561,0.043991,0.059631,0.043991,0.000977,0.055725,0.002930,0.004883,0.004883,0.001953,0.048874,0.023453,0.006836,0.009781,0.046921,0.079178,0.017593,0.058655,0.066467,0.010757,0.055725,0.066467,0.067444,0.067444,0.005859,0.058655,0.080154,0.085037,0.018570,0.049850,0.086014,0.072342,0.048874,0.046921,0.060608,0.032257,0.010757,0.021500,0.094818,0.046921,0.030304,0.056702,0.069397,0.079178,0.041061,0.043015,0.063538,0.048874,0.053757,0.048874,0.064514,0.045944,0.007812,0.014664,0.067444,0.009781,0.059631,0.021500,0.007812,0.003906,0.006836,0.059631,0.022476,0.052780,0.039093,0.003906,0.013687,0.063538,0.029327,0.067444,0.060608,0.007812,0.013687,0.036163,0.006836,0.013687,0.040085,0.040085,0.007812,0.005859,0.004883,0.001953,0.006836,0.019547,0.023453,0.004883,0.088959,0.008804,0.045944,0.183777,0.002930,0.056702,0.012711,0.000000,0.032257,0.015640,0.019547
0.159332,0.160309,0.164215,0.167160,0.156403,0.183777,0.130981,0.007812,0.158356,0.008804,0.008804,0.006836,0.007812,0.132935,0.073318,0.010757,0.011734,0.181808,0.260010,0.076248,0.190613,0.208206,0.047897,0.172043,0.197449,0.235580,0.254150,0.035187,0.214066,0.280548,0.280548,0.072342,0.158356,0.283478,0.248291,0.157379,0.173996,0.200394,0.136856,0.061584,0.092865,0.278595,0.185730,0.149551,0.206253,0.249268,0.291290,0.139786,0.156403,0.209183,0.162262,0.175949,0.160309,0.223846,0.127075,0.014664,0.018570,0.227753,0.024445,0.157379,0.036163,0.009781,0.015640,0.009781,0.217987,0.087982,0.167160,0.152496,0.014664,0.049850,0.201370,0.097748,0.218964,0.190613,0.023453,0.040085,0.122192,0.008804,0.039093,0.143692,0.141739,0.019547,0.007812,0.012711,0.010757,0.025421,0.047897,0.052780,0.012711,0.250244,0.022476,0.141739,0.547394,0.003906,0.177902,0.042038,0.000977,0.073318,0.086014,0.064514
0.163239,0.169113,0.156403,0.162262,0.137833,0.164215,0.118271,0.008804,0.156403,0.013687,0.008804,0.009781,0.009781,0.130981,0.077225,0.013687,0.018570,0.169113,0.238510,0.082108,0.180832,0.199417,0.051804,0.157379,0.181808,0.208206,0.248291,0.038116,0.217987,0.257080,0.268814,0.080154,0.166168,0.248291,0.203323,0.149551,0.158356,0.201370,0.125122,0.060608,0.087982,0.258057,0.175949,0.139786,0.185730,0.229706,0.260010,0.140762,0.142715,0.203323,0.146622,0.165192,0.161285,0.224823,0.115341,0.014664,0.023453,0.223846,0.032257,0.162262,0.033234,0.013687,0.017593,0.011734,0.216034,0.082108,0.174973,0.144669,0.016617,0.041061,0.189636,0.089935,0.222870,0.174973,0.020523,0.034210,0.114365,0.011734,0.042038,0.127075,0.126099,0.021500,0.013687,0.014664,0.011734,0.023453,0.051804,0.049850,0.023453,0.253174,0.020523,0.123169,0.511230,0.014664,0.165192,0.034210,0.004883,0.077225,0.050827,0.066467
0.223846,0.208206,0.204300,0.220917,0.187683,0.239487,0.163239,0.012711,0.196472,0.015640,0.013687,0.008804,0.012711,0.170090,0.102631,0.010757,0.016617,0.208206,0.326492,0.108505,0.256104,0.271744,0.064514,0.224823,0.244370,0.296188,0.271744,0.046921,0.229706,0.305954,0.331375,0.098724,0.212112,0.327469,0.287384,0.220917,0.232651,0.269791,0.169113,0.082108,0.102631,0.353851,0.229706,0.168137,0.257080,0.310852,0.320618,0.180832,0.196472,0.270767,0.193542,0.222870,0.198441,0.283478,0.177902,0.015640,0.017593,0.262955,0.024445,0.204300,0.043991,0.012711,0.014664,0.015640,0.255127,0.092865,0.231674,0.181808,0.023453,0.060608,0.262955,0.095795,0.292267,0.260010,0.023453,0.038116,0.132935,0.010757,0.040085,0.158356,0.158356,0.023453,0.009781,0.016617,0.011734,0.031281,0.059631,0.062561,0.017593,0.347992,0.022476,0.175949,0.684250,0.008804,0.202347,0.043991,0.004883,0.096771,0.054733,0.085037
0.208206,0.197449,0.194519,0.177902,0.146622,0.196472,0.133911,0.012711,0.167160,0.014664,0.014664,0.006836,0.008804,0.140762,0.082108,0.008804,0.015640,0.166168,0.250244,0.074295,0.216034,0.224823,0.059631,0.181808,0.201370,0.234604,0.236557,0.054733,0.181808,0.251221,0.264908,0.089935,0.183777,0.247314,0.217010,0.179855,0.195496,0.218964,0.150528,0.069397,0.075272,0.269791,0.174973,0.144669,0.219940,0.236557,0.253174,0.166168,0.173996,0.222870,0.151520,0.177902,0.167160,0.242416,0.134888,0.017593,0.025421,0.201370,0.022476,0.179855,0.029327,0.015640,0.008804,0.011734,0.198441,0.082108,0.192566,0.151520,0.029327,0.051804,0.217010,0.077225,0.276627,0.208206,0.016617,0.033234,0.129028,0.006836,0.034210,0.119263,0.134888,0.021500,0.008804,0.022476,0.013687,0.024445,0.047897,0.056702,0.016617,0.317688,0.024445,0.140762,0.592361,0.009781,0.172043,0.041061,0.002930,0.073318,0.042038,0.071350
0.079178,0.071350,0.072342,0.071350,0.064514,0.083084,0.062561,0.006836,0.067444,0.007812,0.008804,0.004883,0.003906,0.054733,0.032257,0.002930,0.007812,0.070374,0.103622,0.029327,0.085037,0.084061,0.016617,0.070374,0.080154,0.093842,0.090912,0.013687,0.080154,0.098724,0.113388,0.036163,0.068420,0.104599,0.091888,0.069397,0.084061,0.088959,0.053757,0.028351,0.029327,0.115341,0.074295,0.056702,0.086014,0.101654,0.108505,0.064514,0.065491,0.097748,0.062561,0.062561,0.070374,0.087982,0.063538,0.004883,0.013687,0.086990,0.008804,0.079178,0.027374,0.004883,0.007812,0.001953,0.078201,0.033234,0.081131,0.056702,0.005859,0.013687,0.091888,0.037140,0.109482,0.081131,0.010757,0.017593,0.045944,0.004883,0.019547,0.055725,0.056702,0.013687,0.004883,0.004883,0.005859,0.017593,0.020523,0.026398,0.004883,0.120239,0.009781,0.054733,0.244370,0.003906,0.073318,0.018570,0.001953,0.041061,0.022476,0.029327
